FilmID,Title,Genre,DirectorName,Length,Rating
7733,Reach continue that along before people.,romance,Anthony Martin,1.79,39.51
9970,Audience age several reach education set occur.,comedy,Kelly Moon,1.64,39.51
3724,Student add opportunity.,comedy,Sharon Lewis,2.67,39.51
6011,Couple risk popular human.,scifi,Megan Sanders,0.66,39.54
2116,Create forget he direction network man.,documentary,Julian Mann,1.43,39.55
3967,Like rather next represent whose take throughout involve.,comedy,Kelly Washington,2.23,39.56
808,Back decide education detail attention close unit.,documentary,Mark Schultz,2.72,39.56
2345,Pm create specific case example direction my.,comedy,Ethan Greer,1.73,39.57
4415,Suddenly mention worry treatment management analysis.,romance,Kim Brewer,2.65,39.57
6544,Level fine right but.,scifi,Michael Ruiz,1.3,39.57
9825,Else part sort ask beyond blue.,romance,Traci Medina,0.96,39.57
8433,Consumer media key address because.,romance,Alicia Moss,2.45,39.58
1036,Financial condition paper war education season.,documentary,Christian West,3.16,39.58
8159,Play view sell responsibility sell back.,scifi,Melanie Adams,1.51,39.58
5294,Huge person contain American culture ball meet.,comedy,Taylor Marshall,0.67,39.58
8747,Measure bit free water.,romance,Barry Palmer,0.29,39.59
208,Coach line page dog let.,comedy,Scott Stewart,1.26,39.6
257,Establish say hospital move mission list term listen.,documentary,Valerie Dyer,3.19,39.6
6883,Receive realize require.,documentary,Dennis Martin,1.83,39.61
4666,Nation figure present.,documentary,Emily Miller,1.04,39.61
1778,Such feel performance occur what.,romance,Jerry Mccarthy,2.3,39.61
8559,Strong expert political support old.,comedy,Michael Boyer,2.46,39.61
2139,Under American car agent yet by natural.,comedy,Rhonda Ortiz,1.28,39.61
6022,Walk star study operation once practice would into.,comedy,Kyle Wells,1.31,39.62
6448,During pressure hour weight.,romance,Shannon Shelton,1.46,39.62
9841,True like different budget woman.,comedy,Natalie Costa,2.13,39.66
4443,Task although into other find moment others author.,documentary,Christina Mills,1.08,39.67
5790,Bar focus center suggest owner.,scifi,Christopher Jones,2.99,39.67
5472,Commercial lawyer catch happy nation close evening kind.,scifi,Guy Carr,3.03,39.67
1409,Break Mr event sit commercial stop.,scifi,Kenneth Gomez,0.45,39.67
1602,History study field know statement without chance direction.,romance,Stephanie Sellers,0.64,39.67
8399,Turn customer benefit cut worker.,romance,Dr. Todd Harrington,1.04,39.68
8871,Describe tend card foot deal model.,comedy,Holly Edwards,1.01,39.68
1133,Field affect first student.,romance,Jason Guzman,1.93,39.68
9259,Citizen reach whether until fund.,scifi,Jason Rodriguez,1.62,39.68
8623,Point wall rate region on.,scifi,Vicki Mason,1.4,39.68
34,Conference trouble some security commercial land reduce myself.,documentary,Whitney Reyes,2.61,39.68
5277,Difference degree husband.,romance,Anthony Marshall,2.48,39.69
9479,Someone foot brother conference approach arm pay indicate.,documentary,Chad Reynolds,0.86,39.69
7949,Never reach strategy Mrs kid common allow.,scifi,Chelsea Morrison,0.48,39.69
8084,Job score everything medical serious well political.,documentary,Kristin Peterson,2.66,39.69
162,Skill organization design white me very.,documentary,Mr. Charles Morgan,3.14,39.69
1905,Clear three common western.,romance,Alexis Erickson,1.89,39.7
3070,Market food character back probably she part.,romance,Brian Campbell,0.45,39.7
4025,Good create all become similar fast nature yeah.,documentary,Eddie Willis,0.2,39.7
2501,Nature believe after fight hour.,documentary,Lindsey Garner,1.13,39.7
5695,Left strong TV customer.,romance,Paul Buchanan,2.47,39.7
6211,Other important risk beyond management choice.,scifi,Sharon Howell MD,1.75,39.71
4725,Tell child foot school also think.,scifi,Kenneth Perkins,0.51,39.72
8093,Property there line significant improve.,scifi,Shane Carrillo,1.17,39.72
4793,Continue political around may attorney.,comedy,Andrew Phillips MD,2.57,39.73
6631,Sense own nice option final amount billion.,romance,James Oliver,1.66,39.74
533,Arrive lose dinner boy feel either get.,documentary,Angela Kennedy,2.15,39.75
5200,Market strategy reality send them walk.,comedy,Trevor Lang,0.31,39.75
6043,Natural sing position reality suffer team bring field.,scifi,Mark Kelly,1.54,39.76
3852,Kid message choose first likely position campaign.,romance,Matthew Franco,0.85,39.76
5127,Really his feel on everything sea wife.,documentary,Samantha Jones,2.15,39.76
4488,Since play for force.,romance,Tracy Wong,1.63,39.76
3261,List magazine as Congress.,romance,Julie Price,1.32,39.77
3091,Collection face them into final.,documentary,Kayla Huber,2.76,39.77
9070,Sort court Mr the your rise less.,comedy,Stephanie Black,2.61,39.77
7493,Term budget candidate for.,documentary,Thomas Rivas,1.68,39.79
8213,Hold anyone structure left expert.,comedy,Ashley Fisher,2.67,39.81
2391,Put but who forward how hour end.,romance,Eric Johnson,1.44,39.81
650,Business middle pressure moment stuff understand such.,romance,Gina Huffman,2.64,39.81
6096,Decision religious heavy they.,scifi,Molly Montoya,0.46,39.81
3150,From to rather during step.,romance,Lisa Gordon,2.17,39.82
928,Baby nothing minute will north into manager religious.,comedy,Mark Bradley,2.92,39.82
2734,Quality sister know rock consumer.,romance,George Pineda,2.11,39.84
7163,Where act sport shoulder where.,romance,Thomas Aguilar,2.59,39.84
8547,Common receive would condition often.,comedy,Timothy Ramirez,3.06,39.84
991,Require allow site enough recognize red.,scifi,Darrell Gonzalez,2.81,39.85
7583,Sort member feel want worry a bad community.,scifi,James Walsh,0.55,39.85
7601,Specific up full music deal.,scifi,Kim Martin PhD,1.91,39.85
2016,Key which beyond this radio they run.,comedy,Stephanie Lane,1.01,39.85
2401,Avoid hard factor lot hope sing else.,comedy,Andrew Fuller,1.66,39.86
2414,Little occur field power speech now.,documentary,Elizabeth Smith,2.76,39.86
6099,Need or some final mention arrive.,comedy,Harry Patel,2.24,39.86
472,Yet figure help magazine.,romance,Christine Wright,2.44,39.87
4088,Social war military though recognize sell stand.,comedy,Kelsey Johnson,2.42,39.87
7976,Describe author take of everybody.,comedy,Rachel Lamb,2.83,39.87
6021,Grow ask indeed growth I foreign bar.,documentary,Elizabeth Robertson,1.87,39.88
4414,School collection land nice raise.,romance,Tracy Edwards,0.58,39.88
4056,He himself however reflect star.,romance,Dennis Finley,2.46,39.92
7912,Right girl coach director onto occur against.,romance,Melinda Smith,2.46,39.93
3759,Family sea paper sometimes still catch person.,comedy,Janet Villegas,0.26,39.94
752,Explain bed left outside.,comedy,Jennifer Parks,2.56,39.94
5541,Per major weight every final to poor.,documentary,Samuel Woods,2.87,39.94
8596,Market economy Congress reveal.,scifi,Stephanie Phillips,3.02,39.94
1101,Note across center debate our sense.,romance,Zachary Vega,2.94,39.94
7063,Stuff say else identify film.,romance,Alicia Reid,2.13,39.95
7882,Why natural among guy.,scifi,Maria Kennedy,0.28,39.95
2961,Other major president western.,scifi,Mr. Jason Roberts Jr.,1.75,39.95
1516,Charge quality situation history TV mother.,documentary,Patricia Davis,0.51,39.95
4706,General tonight laugh money.,documentary,Tracy Butler,1.0,39.95
3873,Sort short tell window pattern garden modern.,scifi,Timothy Mcmillan MD,1.3,39.97
2039,Catch leave stop worry top power meet.,scifi,Elizabeth Williams,1.33,39.98
4353,South help reality type air.,documentary,Eric Davis,0.26,39.98
3592,Deal enter hotel plant paper travel.,romance,Anna Anderson,1.75,39.99
5203,Yeah less outside style computer culture around pick.,romance,Brandy Woods,0.46,39.99
3378,College listen candidate word painting.,romance,Gerald Wilson,2.51,39.99
8690,Born idea these family table.,romance,Julie Clarke,2.25,39.99
1605,We short leave again ago.,documentary,Sean Green,3.02,39.99
1769,Pattern enjoy southern form bank especially drop.,romance,Jeanne Shepard,0.9,40.0
8609,Any home image value always poor job similar.,documentary,John Smith,0.72,40.0
203,Drive where tell language he record medical may.,comedy,Leslie Fisher,1.71,40.0
3221,Level from plant determine radio.,documentary,Patricia Smith,1.26,40.0
73,Into campaign just front level.,documentary,Joseph Vargas,0.91,40.01
5904,Just particular home environment.,romance,Kathryn Peters,1.36,40.01
3168,Product receive worry.,documentary,Victoria Edwards,1.97,40.01
6461,Career individual left pay.,documentary,Dr. Catherine Williams,2.42,40.02
8489,Choice magazine do best law human.,documentary,Ralph Robles,0.46,40.02
4642,Shake same pattern executive beautiful data walk.,scifi,Thomas Curtis,0.98,40.02
999,Bring such chair ago degree both.,romance,Austin Guerrero,2.01,40.03
1335,Bad ground behind.,romance,Charles Calderon,2.9,40.03
7759,Policy along hour concern set rise majority.,romance,Patrick Daniel,1.03,40.03
9053,Next writer owner head under body hand.,comedy,Kathy Swanson,2.32,40.04
5711,Society together amount somebody many create.,documentary,Charles Hansen,1.27,40.05
2857,Station personal risk process traditional.,romance,Colleen Lang,0.74,40.05
403,Role meet though tell success.,documentary,Kayla Lowe,3.13,40.05
7927,Bring adult American interesting everyone past issue finally.,romance,Tammy Marshall,0.83,40.05
4945,Business pattern song unit news.,romance,Teresa Howard,0.94,40.05
8603,Where politics worry shoulder expect health.,documentary,Eric Wallace,0.98,40.06
84,Thousand region big anything.,scifi,Amber Schultz,0.69,40.07
9041,Near cause financial leave seat herself country.,scifi,James Tyler,0.35,40.07
7389,Statement interesting experience else describe tonight prove.,scifi,Rebecca Holland,0.35,40.07
514,Wife scientist individual movie woman two forward.,comedy,Alexis Harris,2.43,40.08
7798,Together onto work ball.,documentary,Karen Rice,3.14,40.08
2007,Place thank deal general.,romance,Kevin Montgomery,1.56,40.09
1356,Despite administration possible recognize.,romance,Tracy Holmes,2.55,40.1
2231,Make see blue someone trade.,comedy,Alicia Campbell,2.0,40.11
4261,Occur TV time itself.,documentary,Dr. Corey Powers,2.13,40.11
5275,Glass not fill theory budget.,comedy,Robin Smith,1.44,40.11
2465,Position themselves such star.,comedy,Cheryl Francis,0.87,40.12
3823,Team probably agent foot street hear.,romance,James Moore,1.85,40.12
1973,Student all stop yeah everything beat evening her.,romance,Jill Robinson,2.25,40.12
5715,Civil career realize family available law less dark.,scifi,Richard Thompson,0.81,40.12
6256,Involve wide nothing go actually.,comedy,Kimberly Williams,0.54,40.13
213,Police international to simple effect either surface.,documentary,Samantha Wiley,0.61,40.13
2206,Compare five north theory arrive ability.,documentary,Justin Butler,1.2,40.14
2844,Appear rule but economic music.,documentary,Megan Thomas,2.47,40.14
1483,Performance seat think.,scifi,William Potter,2.83,40.14
2074,Read down share likely prove born.,romance,Angela Holland,0.67,40.15
1584,Smile prove popular strategy.,comedy,Brittany Lamb,1.79,40.15
9931,Value though night million.,documentary,Michael Brown,0.56,40.16
4371,Miss police style born.,romance,Debra Horton,1.66,40.17
4996,Professional fight month.,romance,Dr. Trevor Williams,2.43,40.17
7770,Successful movie high think.,comedy,Jessica Black,2.35,40.17
2265,Town network through win attorney.,scifi,Todd Potts,3.14,40.17
5937,Product system these fact phone.,romance,Cynthia Moon,3.1,40.18
4314,News central including change amount off safe.,comedy,Angela Glover,0.82,40.19
3470,Family knowledge majority.,documentary,Emma Ingram,0.58,40.2
7736,Rest party fight modern.,comedy,Joel Roth,2.73,40.2
9679,Nor entire training very recently stand themselves.,documentary,Julie Adams,3.0,40.2
2392,Threat role responsibility so organization eight fact.,romance,Anthony White,1.44,40.21
5840,While fine coach crime factor subject almost artist.,documentary,Pamela Berry,2.59,40.21
6653,Expert improve follow ok far.,comedy,Carolyn Wilson,1.87,40.22
5786,Matter animal both often arrive also grow speech.,documentary,Jennifer Wallace,0.47,40.22
4764,Station well box.,romance,Michelle Martinez,0.52,40.22
5927,Police keep own everyone marriage.,documentary,Peter Austin,1.93,40.22
4790,Collection test total support study stage.,scifi,Ann Sharp,1.65,40.23
347,Feel husband kitchen medical small song.,comedy,Jennifer Owens,0.33,40.23
7275,Develop central financial game impact no friend high.,comedy,Linda Koch,0.58,40.23
6450,Real decide serve test medical character.,romance,Roger Simpson,2.91,40.23
298,Begin employee audience born increase.,scifi,Mary Mitchell,2.03,40.25
7083,Nice itself expert best wonder national.,scifi,Samantha Wood,2.06,40.25
8423,Available prepare somebody force.,scifi,Stacy Gomez,0.2,40.25
2630,Health control common car.,comedy,Connie Washington,1.07,40.26
8496,Clear left vote ready about pass authority.,romance,Kevin Wolfe,1.97,40.26
4891,Anyone hospital sometimes serve upon sit change.,scifi,Robert Perez,0.97,40.26
7635,Responsibility chance keep improve foot party character song.,romance,Tara Hernandez,1.53,40.26
2098,Go attention trade culture our.,scifi,Cindy Rogers,0.3,40.27
6598,Best media purpose nation oil foreign against.,documentary,Anthony Hill,0.4,40.28
5329,Something not treatment bank.,documentary,Kevin Clark,2.18,40.29
1368,Red in professor reveal which.,comedy,Kendra Huerta,1.51,40.3
5965,Whatever product onto rate.,romance,Robin Morrison,1.18,40.31
1105,Life clear business political difficult even green my.,comedy,Kari Mullins,0.88,40.32
8289,Line public beyond able play.,documentary,Robin Odonnell,2.4,40.32
1193,Thousand wife beat task store kitchen.,romance,Kimberly Thompson,3.09,40.33
7956,Law road score which black north.,documentary,Marc Bass,2.68,40.33
1282,Draw number scientist fill.,comedy,John Beard,0.88,40.34
2602,News bring federal several.,comedy,Seth Galvan,1.25,40.34
7486,Rock not play improve.,romance,Julian Miller,2.18,40.35
812,Finish travel right difference history garden material.,scifi,Christina Wade,1.4,40.36
576,Color perhaps in accept outside involve its.,scifi,Rachel Haynes,1.65,40.36
6581,Network expect beautiful then case.,scifi,David Dennis,2.4,40.37
5293,Good realize leave political prepare.,romance,Jessica Perry,2.17,40.37
2241,Me car onto side.,documentary,Keith Mclaughlin,1.81,40.37
5559,Better everyone likely near white piece current.,romance,Kelsey Hensley,2.74,40.37
2168,Phone enough scene also executive.,scifi,Lisa Hart,1.2,40.37
6696,Point exactly heavy probably whom summer spring pressure.,comedy,Virginia Pena,0.8,40.37
258,Record write fast.,romance,Dustin Romero,2.76,40.38
781,Probably career impact radio.,documentary,Jamie Myers,1.18,40.38
5653,House above very firm seem.,comedy,Jamie Olson,2.37,40.38
5445,Control rather sense my.,scifi,John Santana,1.98,40.38
2797,Week someone together will newspaper child size.,scifi,Katherine Brown,2.82,40.38
9208,Player become professional girl effect actually born.,romance,Michael Simpson,0.61,40.38
6237,Among look way quite hotel.,documentary,Willie Porter,1.09,40.39
2707,Black either land number role take.,documentary,Kelly Farmer,3.03,40.4
337,Find tell put term race.,comedy,Melanie Hubbard,2.34,40.4
4713,City across party thought media none.,romance,Michael Ortiz,2.81,40.4
6007,Trade trial mean unit too reflect cold size.,comedy,Paul Davis,2.3,40.4
7781,Anything himself successful employee cover just what.,romance,Ryan Burke,1.96,40.4
8578,Around cell my establish.,romance,Veronica Stokes,0.2,40.4
8146,Health image thought perform respond.,documentary,Brett Edwards,2.31,40.41
6354,You you pressure establish early.,documentary,Elizabeth Wong,1.11,40.41
1968,Speak fast by fight will.,romance,Morgan Stephens,2.89,40.41
814,Ago heavy herself.,documentary,Stephen Jones,2.52,40.41
7547,Part clear coach suffer sister energy participant.,comedy,Katie Carter,0.71,40.42
8834,Voice support day follow medical move provide.,documentary,Daniel Hall,2.88,40.43
2718,Evidence security yard so wish improve Mrs.,comedy,Alexander Garza,0.44,40.44
7273,Will not from get arm rule instead eat.,scifi,Alicia Martinez,1.38,40.44
3972,Sound set fall build size line.,scifi,Ashley Baldwin,2.24,40.44
3433,Store opportunity relationship yes government can leave.,comedy,Katherine Russell,2.99,40.44
2044,Accept share major rise.,comedy,Mary Nelson,0.78,40.44
2058,Campaign floor ability force civil third soon.,documentary,Carol Simpson,0.49,40.45
135,Trade consumer miss mission close catch quality.,documentary,Christine Anderson,1.6,40.45
7953,Statement treatment avoid likely during however face while.,documentary,Glenda Miller,2.95,40.45
8645,Treatment six skin play.,documentary,William Calderon,0.86,40.45
6268,But point maybe assume none view have.,comedy,Charles Wright,2.98,40.46
8681,Boy away moment ask.,scifi,Jacqueline Evans,2.98,40.46
5946,Look more direction health one.,scifi,Joseph Perez,1.51,40.46
5813,Easy data certainly probably however share civil.,romance,Peter Farmer,1.0,40.46
2295,Black agency thousand door leader it big.,comedy,Tyler Rodriguez,0.5,40.46
2331,Trade serve old put laugh window by.,comedy,Benjamin Walton,1.3,40.47
4299,Common network coach age true structure commercial.,romance,Curtis Johnson,2.51,40.47
846,Science herself board expert century air.,documentary,Edward Walsh,2.75,40.47
3684,Customer soldier apply still third.,romance,Jody Martinez,1.94,40.47
3455,First article call.,romance,Nathaniel Castillo,0.95,40.47
8776,When live rock third money baby.,documentary,Phillip Oliver,2.06,40.47
2575,Market father senior different long water.,scifi,Michael Johnson,2.08,40.48
8918,Forget interest city reduce main her.,documentary,Rebecca Nixon,2.45,40.48
2711,Understand their yeah scientist.,romance,Nicole Sandoval,3.02,40.49
2648,Change skin business song school.,scifi,Jamie Coleman,0.86,40.51
7143,Form ok popular him.,romance,Robert Boyle,1.52,40.51
796,Effort lawyer seat my yard.,romance,Angela Mitchell,2.15,40.52
9581,Successful western although get price public win.,scifi,Brittney Allen,0.56,40.52
7390,Effort factor suddenly often ask situation.,romance,Erin Thompson,0.95,40.52
2024,Learn movement note or.,comedy,Sean Powell,1.77,40.52
7650,Open attention season they his hold we baby.,scifi,Sylvia Sims,1.3,40.52
6700,Reason conference blue.,romance,Timothy Carrillo,0.73,40.52
1023,Public training sure.,scifi,Whitney Murray,3.03,40.52
7426,Last movement too start tend rise expert.,comedy,James Ramirez,2.09,40.54
9606,These forget much we clearly.,scifi,Mason Frazier,1.71,40.54
6690,Finally nor tend act three foreign law industry.,scifi,Richard Davis,1.81,40.54
4874,Quickly visit magazine wear if though.,comedy,Stephanie Lane,3.15,40.54
5095,Everybody effort would bed.,romance,Curtis Perez,0.91,40.55
7093,Mouth win lawyer employee become fall newspaper back.,comedy,Brian Simpson,2.37,40.56
8940,Thought police field tonight feeling.,romance,Kathy Ortiz,1.3,40.56
3165,Suggest too again close degree structure.,romance,Amy Robinson,0.76,40.57
988,Meet coach above sea reason.,comedy,Chelsea Johnson,2.08,40.57
9478,Camera race take position sport.,scifi,Matthew Tate,1.3,40.57
4785,Sea mother series throughout treat Congress.,romance,Raymond Harris,2.33,40.57
6217,Role reflect traditional a professional.,documentary,Connie Blake,1.57,40.58
5743,Central evidence build political ask.,romance,Margaret Gonzalez,2.99,40.58
4710,Second local save recent traditional anything.,scifi,Joyce Hoffman,2.93,40.59
1490,According coach blue skin.,comedy,Kathy Rogers,0.34,40.59
733,Arm together remain.,documentary,Krystal Woods,1.89,40.59
6938,Reason market huge majority talk catch.,romance,William Williams,1.74,40.59
502,Fine coach reach.,romance,Colleen Jackson,1.45,40.6
4831,Throw computer score word.,romance,Marc Richard,1.9,40.6
3644,Lay store court.,scifi,Martha Hamilton,1.03,40.6
2855,Where identify sound.,comedy,Julie Krause,3.08,40.61
1348,Send book American exist participant.,comedy,Darius English,1.33,40.62
8573,Somebody condition skill rest social work.,scifi,Jordan Hoffman,0.98,40.62
4759,Resource get take body.,comedy,Steven Thomas,2.84,40.62
4637,Herself sense relationship have girl name live.,scifi,Jamie Johnson,1.66,40.63
1857,Early require raise us draw better listen if.,scifi,Timothy Griffin,1.12,40.63
5033,Return professional ten able if include usually.,comedy,Tony Young,1.0,40.63
4315,Try couple region analysis entire.,documentary,Dr. James Shah DDS,1.7,40.64
6124,Authority community ground.,documentary,Andrew Stevens,0.84,40.65
2705,Citizen focus could instead sound doctor industry.,romance,Eugene Rodriguez,2.18,40.65
9506,Enjoy population policy them.,scifi,Jodi Joseph,0.84,40.65
6902,Plan everything long scene understand.,scifi,Nicholas Carter,1.07,40.65
8071,Weight question listen national.,documentary,Christopher Dunn,2.58,40.66
7613,International after night himself operation room with.,documentary,David Martin,2.22,40.66
8711,Me letter scientist all.,comedy,Justin Rivera,2.77,40.66
4571,Again official consumer matter sign past expert.,scifi,Jacob Martin,1.44,40.67
623,Test the sometimes fact.,documentary,John Fry,0.45,40.67
8311,Writer beat Mr you.,documentary,Nathaniel Proctor,3.07,40.67
5330,Every treatment trip follow reach spring next star.,comedy,Steven Jones,2.05,40.67
7404,Along onto culture make idea firm.,comedy,Jeffrey Reid,3.04,40.68
3628,Above amount sort behavior institution.,documentary,Mckenzie Marshall,2.89,40.68
3289,Their occur theory structure.,documentary,Patricia Salinas,0.28,40.68
2664,Report notice single car apply show support bit.,scifi,Amy Taylor,2.99,40.69
6947,Teacher defense drop government.,scifi,Crystal Brooks,3.05,40.69
4750,Finally back right real do stay fire.,comedy,Melissa Salazar,0.28,40.69
6128,Teach article wind though risk model majority.,scifi,Laura Morales,1.1,40.7
1724,Behavior partner Republican else.,romance,Rhonda Salinas,2.37,40.7
8553,Interest we time design something space.,comedy,Mario Russell,3.09,40.71
7761,Stand itself believe data hear.,romance,Sara Campbell,1.73,40.71
9062,Best want respond sister such take.,scifi,Betty Harding,1.49,40.72
4324,Mrs find indicate others.,romance,Clifford Scott,0.34,40.72
2233,Whole operation lot almost situation south sit.,scifi,Jeffrey Foley,0.32,40.72
7855,Base really word nothing effort alone.,scifi,Amanda Larsen,1.05,40.73
2359,Court yes whatever likely bill.,comedy,Austin Bell,0.33,40.73
9686,Home along tough week at window power family.,scifi,David Maldonado,0.41,40.74
6501,Realize when conference under big matter create.,documentary,Frank Griffin,0.28,40.74
4595,Seek weight another people.,romance,Robert Curtis,1.76,40.74
1794,Protect enter bad pull.,scifi,Michael Petersen,0.38,40.75
2843,Talk when after hope back.,romance,Brandi Cole,1.9,40.76
1820,What eye charge itself page within pick.,comedy,Brian Graham,1.42,40.76
3610,Participant thus health company herself protect.,romance,Michael Lucas,1.68,40.76
4959,Accept example wide director piece.,romance,Andrew Bishop,2.59,40.77
6770,Although across father employee east interview hard.,comedy,Hannah Frank,1.64,40.77
2476,Budget my toward final where.,comedy,Heather Cardenas,1.91,40.77
196,International weight writer.,scifi,Marc Parker,2.71,40.77
6646,Establish approach partner response cover kind see.,romance,Kimberly Garcia,1.41,40.78
1154,But great author off.,documentary,Virginia Graham,3.17,40.78
4249,Become let positive.,documentary,Amanda Ramirez,2.76,40.79
5429,Camera gas deal although teach red any.,comedy,Danny Parker,1.19,40.79
7732,Sense then clearly meet hit necessary.,comedy,Frances Nelson,2.76,40.79
3740,Behavior cut him themselves break dinner.,romance,Guy Carey,0.32,40.8
9372,Detail among simply.,documentary,Michael Kelly,1.55,40.8
8942,Material be natural must table dream.,comedy,Kristin Savage,3.12,40.81
8687,Region analysis particular professional activity.,documentary,Mrs. Pamela Williams MD,1.56,40.81
6555,Military growth keep fall pretty force know.,scifi,Vanessa Phillips,0.46,40.81
9143,Recognize leave role same show real.,romance,Desiree Torres,0.65,40.83
391,Provide official finish region large.,comedy,Kimberly Kerr,1.33,40.83
7127,Year military near common day career doctor board.,romance,Tyler Gomez,2.43,40.83
1351,Agent end reduce company development usually.,romance,John Salazar,3.03,40.84
4165,Area lawyer picture area good meet from someone.,comedy,Timothy Riley MD,1.03,40.84
7084,Sing many business draw.,scifi,Brandi Carter,1.24,40.85
3162,Country end majority fly.,comedy,David Ramirez,1.59,40.85
2011,Call book control network.,comedy,Julie Wilson,1.92,40.85
1002,Look when send one general study direction.,comedy,Laura Williams,1.21,40.85
5085,Magazine pass record value age option doctor lead.,scifi,Mrs. Linda Smith,2.38,40.85
2505,Method sport network strong watch early behind.,documentary,Eric Carey,2.59,40.86
8736,Break later doctor mission whatever statement.,scifi,Andrew Combs,0.64,40.87
7903,Upon subject seat eye however dream while away.,romance,Gregory Russell,3.12,40.87
4724,Boy peace daughter model need look base responsibility.,documentary,James Moreno,2.97,40.87
2859,Traditional and we enough now toward.,comedy,Justin Kirk,2.15,40.87
9769,One price between wife table tough whose.,scifi,Mr. Samuel Santiago,0.76,40.87
8558,Daughter boy charge thing.,comedy,Randy Lindsey,1.28,40.87
8599,Surface role trouble.,scifi,Alex Diaz,2.51,40.88
3101,Occur happy discuss again series full similar.,documentary,Janice Smith,1.36,40.88
6219,Suddenly wish lose Democrat.,documentary,Rachel Garcia,1.48,40.88
1594,Before but direction coach million time.,romance,Adam Parker,1.46,40.89
38,Act career enough hear.,comedy,John Daniel,1.54,40.89
2909,Or within argue give security hour.,romance,Kathryn Mckinney,1.15,40.9
8626,History score attention yes career.,comedy,Erin Steele,2.67,40.92
1372,Bad tree easy process rock.,scifi,Lisa Randall,0.57,40.92
3995,Seem position notice.,scifi,Allison Waller,0.99,40.93
3438,Between involve share provide rate charge federal.,scifi,Amanda Richardson,0.49,40.93
3151,Interview take rock will collection painting technology.,comedy,Dr. Kendra Lucas,2.41,40.93
6817,Agency hotel nice any star indeed easy.,scifi,James Johnson,0.59,40.93
3443,Drug election piece argue also difficult.,romance,Sandra Bell,0.45,40.93
3153,Without never land anything place media writer just.,romance,Aaron Diaz,0.92,40.94
2087,Accept south similar system military.,romance,Danielle Clark,1.27,40.94
435,Her she others financial stop.,documentary,Stephen Curtis,3.12,40.94
990,School by somebody often.,comedy,Alexander Williams MD,3.16,40.95
4780,Record raise treat land.,scifi,Kenneth Weaver,0.85,40.95
382,Way enough method PM kitchen continue security.,romance,Mrs. Elizabeth Garcia,2.43,40.95
1918,Religious detail type learn away thousand medical.,documentary,Nathan Howe,0.43,40.95
9912,Major read walk.,romance,Sara Davidson,3.16,40.95
4775,More determine development stuff full cup.,comedy,Timothy Vaughan,1.11,40.95
6582,State not argue including use ten despite.,comedy,Andrew Watson,2.01,40.96
8988,Indeed hard detail.,documentary,Christina Smith,1.76,40.96
7716,Well manager particular.,documentary,Mark Payne,0.32,40.96
6493,Hold hair second glass safe stock mind.,romance,Michael Crawford,0.23,40.96
6277,Player kitchen nor unit.,scifi,Sandra Francis,1.64,40.96
5576,Word interview indicate that director.,romance,Sherry Ramirez,0.7,40.96
139,Bring color ability within few throughout white throughout.,documentary,Linda Hanson,1.54,40.97
2365,Day international despite.,comedy,Courtney Cooper,2.09,40.98
4216,Spring bag fight left maintain popular.,scifi,Linda Harvey,3.14,40.98
3689,Threat week strong set well sign difference.,documentary,Patricia Perry,2.74,40.98
944,Inside public skill traditional community.,scifi,Jerome Mercado,1.7,40.99
1878,Customer thing station window high through skin.,romance,Jonathan Phillips,3.11,40.99
5853,Evidence anyone side reflect painting simple arrive.,scifi,Joshua Poole,1.64,40.99
330,Short establish draw today.,scifi,Nicholas Mullins,0.95,40.99
8434,Line contain scene choice benefit wide most.,documentary,William Hall,0.92,40.99
1938,Well gun increase lose give picture member.,romance,Christine Floyd,2.09,41.0
1768,With gun stock structure beat.,scifi,Manuel Williams,0.3,41.0
9765,Base need across run.,documentary,Sally Huang,1.93,41.0
1054,Deep street star toward wife.,comedy,George Henderson,0.59,41.01
2484,Issue especially surface rather measure evidence look.,documentary,Kayla Sims,1.04,41.01
6737,Lawyer discuss glass.,scifi,Kenneth Carey,0.25,41.01
7955,Hospital weight voice state nearly house old.,comedy,Lisa Miller,1.96,41.01
4726,How his price agreement else thought color instead.,documentary,Michael Diaz,1.82,41.01
5404,Contain single successful own feeling anyone.,romance,Nicholas Jones,2.21,41.01
9411,Others beautiful sister government guess mean since.,scifi,Taylor Bennett,1.76,41.01
2300,Risk give toward though him back.,romance,Daniel Bailey,0.7,41.02
3004,Those building clearly bill street investment.,comedy,Dr. John Perez,1.34,41.02
950,Season house sure discussion book spring grow.,documentary,Amanda Trevino,2.74,41.03
8138,Maybe leg even.,comedy,Amanda Welch,1.87,41.03
1151,Study win couple hot hold PM trade.,documentary,Elizabeth Joyce,0.79,41.03
9805,Without start same position nothing themselves later.,documentary,Kelly Jennings,3.15,41.04
2754,Understand issue weight.,comedy,Matthew Gibson,0.62,41.05
8706,Focus eight too stuff fear physical then.,documentary,Natalie Martin,2.58,41.05
8992,Although kind issue issue should away.,comedy,Robert Miller,3.02,41.05
4926,American once black kitchen.,romance,Victoria Brown,1.26,41.05
8766,Realize cause within sort away meeting collection.,romance,Adam Hampton,0.25,41.06
2342,Middle interest loss manager live.,scifi,Heather Moore,2.36,41.06
1775,Voice beautiful important stand notice.,romance,Jason Elliott,1.22,41.06
4508,Worry of cold son summer under.,romance,Matthew Dawson,1.85,41.06
