FilmID,Title,Genre,DirectorName,Length,Rating
9808,Finally car tax officer whatever bar company born.,documentary,Brandon Pearson,2.28,56.325756
1156,Finally certainly majority industry up anyone.,romance,Don Thompson,3.02,43.14898
1574,Finally information central claim follow hundred book expert.,comedy,Taylor Ferrell,2.94,45.379456
745,Finally lawyer rock yes agent.,scifi,Lori Crawford,2.56,64.09648
5914,Finally morning lawyer foreign ok.,documentary,Mary Valencia,0.64,45.324997
6690,Finally nor tend act three foreign law industry.,scifi,Richard Davis,1.81,40.541954
2801,Finally popular partner child benefit require into.,documentary,Pamela Wilson,2.23,41.765045
6726,Finally relate manager product teach outside foreign.,comedy,John Ramirez,1.67,31.70421
4338,Finally tend sister morning her matter.,scifi,Christopher Parks,0.61,46.22371
1983,Financial Mrs course key reach type mention.,romance,Tina Wells,1.03,57.977577
9173,Financial answer space candidate across discover.,comedy,Rhonda Hernandez,1.57,31.71796
1931,Financial check institution range eat.,comedy,Crystal Smith,2.24,41.85237
1036,Financial condition paper war education season.,documentary,Christian West,3.16,39.58162
3570,Financial enter eat.,romance,Matthew Briggs,1.56,53.76645
3770,Financial get professional else fine effect approach.,romance,Amber Walker,1.78,45.864773
5024,Financial morning old increase clear.,scifi,Kathy Nash,1.76,47.055233
4682,Financial number car should wrong less enough.,comedy,Brian Cortez,0.99,42.48932
163,Financial radio offer culture.,comedy,Breanna Clarke,0.92,41.987373
2431,Financial rule strategy not also.,documentary,Ann Castro,3.07,42.663845
7767,Financial sell company best not.,romance,Natalie Sandoval,1.48,57.294987
4095,Financial some expert discover American produce.,documentary,Norma Obrien,0.72,61.517723
5323,Financial space middle someone my TV break arm.,scifi,Megan Contreras,1.78,49.32518
7871,Financial through mouth parent money.,documentary,John Nelson,0.83,49.322453
9292,Find consumer keep yes little record.,comedy,Joseph Bryant,1.72,61.205994
593,Find cultural particularly which send.,romance,Gregory Petersen,0.79,46.270073
8073,Find deep ever we.,scifi,David Dennis,0.25,56.083393
4576,Find firm past southern society attack.,comedy,Joe Grant MD,0.69,50.23915
7002,Find matter deep pay.,scifi,Margaret Chandler,0.34,51.04881
334,Find military call sell quickly character anyone.,scifi,Robert Singleton,1.12,47.22089
6665,Find note time local reality race.,comedy,Mary Hart,1.75,31.904066
6079,Find once serious pretty care.,romance,Andrea Montgomery,0.63,53.72668
2086,Find read region.,comedy,Sarah Atkins,2.12,42.64893
337,Find tell put term race.,comedy,Melanie Hubbard,2.34,40.402367
502,Fine coach reach.,romance,Colleen Jackson,1.45,40.60124
1883,Fine cultural particularly ago inside nice.,documentary,Chelsea Strickland MD,1.24,44.15678
7571,Fine however writer speech both activity attack area.,romance,Cynthia Santos,1.62,69.15129
732,Fine movement range.,scifi,Kerry Evans,0.85,30.384773
7142,Fine paper Mr music avoid society.,romance,Michael Flores,1.05,45.70539
3054,Fine push evidence home establish city suggest.,comedy,Teresa Ellis,0.55,68.52142
5746,Fine save town listen similar black.,comedy,Erica Clark,0.24,63.50363
821,Fine simple news fact name.,romance,Christopher Allen,1.32,29.730331
7532,Fine sport might case than.,comedy,Timothy Velez,1.56,48.468258
5009,Fine trouble above leader firm them.,romance,Tonya Mercado,2.09,37.716003
9465,Finish area start physical begin our box.,scifi,Maria Harding,0.55,54.36533
398,Finish itself medical health art instead nor.,romance,Jennifer Nguyen,2.87,63.546413
2412,Finish officer exactly meeting.,documentary,Kelsey Black,0.35,42.511776
5271,Finish reason less every center collection.,documentary,William Phillips,2.17,43.32558
812,Finish travel right difference history garden material.,scifi,Christina Wade,1.4,40.35843
6068,Fire degree easy wonder stay price marriage.,romance,Elizabeth Carroll,3.09,58.14337
2629,Fire democratic operation region two off week.,comedy,Kyle Mann,0.57,59.480434
5060,Fire eight boy example.,romance,Krista Morales,2.8,38.910076
3871,Fire include care policy.,romance,Thomas Bass,2.42,29.649284
9026,Fire interesting hear fire understand science.,comedy,Lori Patel,2.57,37.455696
2963,Fire lead general site someone thought level.,documentary,Summer Duran,0.51,52.233276
22,Fire owner west suggest.,documentary,Matthew Horn,1.93,44.771267
5502,Fire senior set represent way.,scifi,Rebecca Lane,1.42,29.354536
8880,Fire themselves want suggest black development.,scifi,Deborah Mccarthy,1.98,58.661594
7587,Fire tonight word travel sometimes claim.,comedy,Christopher Davis,1.94,58.317413
8284,Fire town contain board although its.,comedy,Eric Johnson,1.26,42.16357
5074,Firm analysis fill.,comedy,Brandon Hardin,0.68,55.51667
5282,Firm catch seem different artist everyone.,romance,Bryan Lucero,0.83,38.53953
8216,Firm detail effect throw policy various.,scifi,David Stone,0.68,44.460564
7977,Firm door support team already.,documentary,Gabriela Schmidt,1.02,58.136723
7998,Firm game now also.,scifi,Mary Wagner,1.84,53.56245
2268,Firm green police administration month arrive policy.,documentary,David Mitchell,2.27,56.412575
4288,Firm hand live yard.,scifi,Tanya Ward,1.63,56.757404
2987,Firm hour challenge to.,comedy,Barbara Cole,2.18,46.294033
3945,Firm improve between director create along.,comedy,Nicholas Washington,2.46,64.6485
8118,Firm marriage avoid wait husband.,romance,Amy Kennedy,3.17,57.32267
2804,Firm movement value free feel head argue lay.,romance,Willie Moore,2.37,46.059967
4434,Firm really consider onto quickly.,documentary,Donna Jackson,2.62,46.414085
7248,Firm stage front born.,documentary,Victoria Vang,2.91,51.94463
2027,Firm study professional population act under speech boy.,comedy,Audrey Roberson,2.12,54.85936
3455,First article call.,romance,Nathaniel Castillo,0.95,40.465286
7291,First everything language information.,comedy,David Thomas,0.67,50.135303
2532,First feel law increase modern itself lead.,comedy,Matthew Rhodes,3.09,59.941128
3652,First glass result sister audience ask short.,comedy,Kevin Jacobs,1.38,31.955462
3121,First home hot president owner south.,scifi,Katherine Olsen,0.71,53.350307
8455,First level agency those perhaps.,documentary,John Pennington,0.98,42.548717
8472,First model mention administration.,scifi,Ethan Hill,0.83,46.411476
1018,First picture why goal enjoy draw foot.,romance,Kristen Golden,1.78,53.0161
1243,First sport name suffer.,documentary,Erin Hernandez,1.86,48.51784
5858,First trade their high former amount.,scifi,Megan Solis,2.26,43.75546
6020,Fish Congress but hotel.,romance,Dr. Aaron Sheppard,0.41,57.929874
96,Fish at pull medical ability.,romance,Cassidy Nunez,0.47,47.48654
2793,Fish authority thought development thank.,scifi,Todd Graham,2.58,51.872425
312,Fish campaign across me store indicate.,documentary,Jasmine Bennett,1.28,55.76277
1495,Fish deep determine campaign season animal.,comedy,Trevor Richmond,0.48,45.938538
1319,Fish easy side into could.,documentary,Jordan Skinner,0.75,53.961872
8799,Fish fight position fly his agent thing.,documentary,Adam Williams,1.34,42.786976
580,Fish future seem final once writer carry.,documentary,Angela Jones,1.54,34.504818
1197,Fish in plan idea art.,comedy,Dominique Clark,2.15,43.041847
1371,Fish represent public eight performance outside.,scifi,Michael Hays,0.77,39.20476
893,Fish state fact college risk consumer.,comedy,Frank Thomas DVM,1.07,56.092815
7568,Fish to investment today simple.,scifi,Kristin Rivas,1.65,48.138966
6738,Five area describe crime.,romance,Rodney Hall,2.8,62.871037
338,Five lose son herself individual.,documentary,Lynn Howell,2.25,49.819305
5204,Five paper stage in floor.,documentary,Megan Keith,0.45,58.406837
7194,Five put know down involve economic determine.,documentary,Charles Sandoval,2.25,51.879715
6226,Five range author product make until role.,comedy,Rebecca Robbins,1.32,44.859264
5424,Five respond on particularly be suddenly energy.,comedy,Megan Anderson,0.57,53.102768
3012,Five rest human those future require.,documentary,Mary Khan,2.75,58.636986
3391,Five support free vote away.,scifi,Samuel Roberts,2.45,46.713264
9587,Floor black list voice make.,documentary,Angel Matthews,0.49,47.45617
7073,Floor by check strong.,romance,Brent Reyes,2.61,54.332558
476,Floor chair person.,scifi,Dillon Young,2.94,51.98504
1390,Floor five political go without popular newspaper.,scifi,Julie Stanley,2.09,57.298565
2837,Floor great approach improve.,documentary,Melissa Mcbride,1.58,67.974174
121,Floor involve choose series factor.,comedy,Marissa Moreno,2.44,44.382584
4162,Floor much difference beyond six.,romance,Kayla Williams,1.96,32.033344
770,Floor notice perform air choice during worry.,comedy,Marco Galloway,1.97,34.48087
6308,Floor notice television receive card guess black.,romance,Sara Mccullough,3.0,47.089165
3393,Floor response eight plant.,romance,Nathan Brown,2.13,55.307343
3396,Floor return economic push when.,comedy,Linda Watts,3.1,61.099735
9181,Floor society southern.,scifi,John Cameron,2.91,58.780922
7242,Floor total Mr until store interest Republican will.,documentary,Melissa Hunt,1.42,42.25546
4676,Floor treat summer six baby hundred yeah.,scifi,Ashley Walker,1.72,57.57204
1632,Floor with will issue professor area speak.,comedy,Manuel Tucker,3.06,45.237103
8958,Fly event discover man step use article.,documentary,Victoria Rodriguez,0.59,69.74947
1969,Fly family shake down board more.,scifi,Elizabeth Hines,3.18,41.297905
6563,Fly government light.,scifi,Lori Mitchell,1.93,50.34466
7558,Fly my those film.,scifi,Charles Glover,1.63,56.888683
6234,Fly office if several task push.,comedy,Michael Hoffman,1.78,42.19123
2030,Fly person another writer herself.,romance,Melanie Morgan,0.76,45.109665
727,Fly pretty us great.,comedy,John Gomez,1.08,44.18637
677,Fly project practice smile.,scifi,Courtney Fisher MD,1.42,48.568596
9416,Fly rich into quite oil.,scifi,Amy Anderson,1.97,45.111637
9747,Fly suddenly others pretty five.,romance,Jonathan Johnston,2.78,57.826805
1727,Fly too effort population measure marriage situation.,comedy,Harry Oliver,1.57,57.864864
5063,Focus case continue well official fear.,romance,Paul Hill,2.11,46.395313
8706,Focus eight too stuff fear physical then.,documentary,Natalie Martin,2.58,41.050117
2860,Focus employee human.,documentary,Walter Barnes,1.79,74.445
7058,Focus hope just cup property almost environmental.,romance,Steven Mckee,0.51,56.086475
7315,Focus sure during finally win who.,romance,Jennifer Shaw,2.16,52.881657
1783,Focus turn mouth son able ahead.,romance,Ryan Turner,0.53,57.137527
4498,Follow edge lose research buy center main.,romance,Jeff Olson,2.27,31.936834
2842,Follow list of capital almost bring that.,scifi,Angela Barron,1.25,42.1312
1347,Follow network key accept eight hotel the officer.,comedy,Cindy Blair,2.58,46.52263
1587,Follow record step goal place.,scifi,Paula Wong,0.83,53.39703
3897,Follow there exist together history within state.,documentary,Christopher Washington,0.29,57.25454
6004,Follow vote view him no allow risk.,romance,Kyle Brennan,1.04,73.88958
4630,Food court million story.,scifi,Katie Bautista,2.11,54.098637
8680,Food glass pick issue sound cost along explain.,romance,Jennifer Wright,3.04,43.274704
4219,Food help young firm mean kitchen.,comedy,Christopher Hopkins,1.92,61.374706
3640,Food instead culture.,scifi,Alex Perry,0.37,38.06617
8314,Food open official their tree staff happy.,romance,Brenda Burns,2.61,48.8972
354,Food responsibility wife others.,comedy,John Strong,0.44,76.00079
6348,Food trouble would call consider say.,scifi,Colleen Mcdaniel,2.86,54.22622
3340,Food various include wrong fast.,comedy,Carlos Bailey,1.2,43.29134
7654,Foot another town suffer.,comedy,Luis Rodriguez,1.45,36.69015
3407,Foot appear activity view guess.,romance,James Jennings,3.11,47.99868
9450,Foot area remember but laugh.,scifi,Chelsea Schaefer MD,1.43,50.83995
4176,Foot art method safe machine score.,romance,Alexis Rodriguez,3.13,47.967953
3325,Foot century upon wife executive ready smile.,romance,Stephen Perry,0.98,60.614086
9787,Foot data charge similar away.,romance,Caitlin Evans,1.26,47.42868
4270,Foot debate trial almost toward see be.,documentary,Kristine Martin,0.83,53.40694
6885,Foot huge adult usually tax over marriage.,romance,Caleb Park,1.63,50.44013
3479,Foot minute begin paper seat care.,documentary,Melissa Bradley,0.99,43.31656
6868,Foot prepare manager trade.,scifi,Tiffany Warner,2.72,50.139225
1109,Foot response catch mind chance down in.,comedy,Debra Perez,3.09,48.538963
574,Foot what cold soon.,comedy,Tyler Mitchell,3.07,44.286728
685,For mean cup.,romance,Edward Glenn,0.21,50.442394
963,For reduce reality mention family political president evidence.,comedy,Carlos Turner,1.27,52.74576
7546,For region structure.,romance,Diamond Garcia,2.7,48.457172
5777,For short space often when build blood.,scifi,John Campos,2.53,50.117336
151,For special decade relate.,romance,Michael Fisher,1.78,44.552597
9997,For style bad exist and.,documentary,Karen Gregory,2.38,56.549664
427,For two relate would wait threat arm.,comedy,Michael Walton,2.69,51.067337
8373,Force analysis dream power act next.,romance,Aaron Perry,2.82,47.19777
3369,Force beautiful cell upon police operation.,documentary,Samantha Brown,0.27,53.16802
6382,Force data generation who risk southern.,romance,Cheryl Daniel,1.89,57.07257
7226,Force economic for best.,documentary,Lisa Cooper,1.77,57.33632
2445,Force receive tax.,scifi,Melinda Khan,1.1,46.365128
3392,Force seek thank will.,scifi,Luis Ward,1.53,34.803528
7161,Foreign answer long per.,scifi,Kevin Ramirez,0.42,60.018654
7786,Foreign chair occur tell almost commercial.,romance,Sandra Young,1.66,37.920467
3883,Foreign language dinner state.,romance,Lisa Powell,1.07,54.26635
2668,Foreign off manager keep.,documentary,Diane Green,2.09,67.28568
8021,Foreign oil since which.,romance,Scott Holmes,1.98,62.92549
3660,Foreign partner hear top.,romance,Gina Galvan,1.7,49.80847
3111,Foreign work various tend book.,comedy,Barry Hodges,0.36,51.887146
3527,Forget alone strong close spend development.,documentary,Natasha Rodriguez,0.5,59.838326
5760,Forget bad choose any one off.,documentary,Stephen Leblanc,0.34,41.204338
7336,Forget image should job.,documentary,Marc English,0.28,47.30547
8918,Forget interest city reduce main her.,documentary,Rebecca Nixon,2.45,40.4752
3083,Forget into find blood around.,comedy,Melissa Goodwin,1.21,51.7182
6148,Forget offer thousand response cold wind single.,comedy,Cynthia Parker,2.76,60.748943
9394,Forget through out conference health.,documentary,Sarah Zhang,1.4,42.50804
3198,Form anyone wish against data course age.,scifi,Ashley Lewis,0.27,43.825813
7303,Form difference start hundred hold assume.,documentary,Jacob Patterson,2.39,43.067795
7143,Form ok popular him.,romance,Robert Boyle,1.52,40.512695
4611,Form rate bad.,comedy,Erica George,1.39,50.140736
7543,Form realize daughter analysis oil out happy.,scifi,Jeremy Chan,0.36,66.91746
233,Form size draw while.,romance,Rebecca Dillon,2.3,56.785793
1677,Form skill deal something poor pressure.,comedy,Elizabeth Mendez,2.28,36.898663
2114,Form somebody long mouth want southern turn beat.,comedy,Danielle Waters,1.9,50.16399
4636,Form talk visit side.,comedy,Kenneth Hooper,1.89,55.351086
3125,Form visit else however image out enjoy next.,romance,Rachel Henderson,2.08,69.4861
1636,Former after each explain west.,scifi,Jay Burnett,2.9,32.93869
504,Former as adult affect dog hot whole rise.,comedy,Mary Day,2.32,46.778675
559,Former certainly factor believe throughout.,romance,Mary Banks,2.36,52.52301
9625,Former fact none figure work focus.,comedy,Douglas Smith,0.94,54.117912
4612,Former likely fight the myself degree.,scifi,Robert Thompson,1.99,51.696148
1993,Former list everyone film.,documentary,Hannah Martin,2.73,70.87796
3617,Former manage ready magazine without.,scifi,Paul Soto,2.84,53.132572
5015,Former or drug adult campaign say option.,comedy,Kevin Lewis,2.98,25.21826
4753,Former social finally follow owner unit course.,comedy,Bill Lane,2.16,41.32719
8273,Former sport age likely everything success glass.,comedy,Thomas Romero,2.46,35.21884
7942,Former take east.,documentary,Kaitlyn White,2.65,66.39392
2958,Former technology forget degree gun.,romance,Maria Finley,1.08,49.37199
2349,Former tend after visit food including institution woman.,comedy,Tiffany Rivera,0.22,60.725723
3911,Former test career thought.,documentary,Lisa Bridges,0.78,57.825962
3224,Former those require wind.,comedy,William Mora,2.05,48.80114
7436,Forward base still fill news central.,comedy,Terri Richards,1.14,59.561504
9063,Forward career cold wind wait thought pay piece.,scifi,Samantha Ritter,1.78,63.015484
4705,Forward chance site green sense shoulder white fact.,scifi,Bryan Whitney,1.8,57.836548
8795,Forward exactly idea pattern just company.,comedy,Dr. Phillip Chen,1.21,29.582497
3781,Forward group trouble.,documentary,Michael Gutierrez,2.54,56.87556
6680,Forward late sit week business wish.,scifi,Caroline Thomas,0.22,36.523716
7772,Forward member hear baby until together.,documentary,Diana Elliott,2.19,53.96916
6699,Forward on audience detail military because according.,comedy,Jamie Sullivan,1.76,45.094086
2847,Forward response structure relationship.,romance,Renee Freeman,2.24,51.343533
5196,Four artist site compare fall.,scifi,Troy Wheeler,2.97,68.66283
8671,Four citizen win.,documentary,Eric Hinton,1.04,58.372604
6071,Four court direction increase action.,documentary,Jacqueline Mccarty,2.55,38.179733
2107,Four dark stage management wait history court television.,romance,Lori Anderson,1.69,58.723125
4331,Four opportunity add debate consumer.,romance,Erin Brown,3.14,34.244442
3645,Four rich mention home me nature can.,scifi,Marc Rhodes,3.02,35.65073
8419,Four there choose by here.,scifi,Jordan Frye,2.46,66.14601
2603,Four tough action last fish despite.,documentary,Diane Johnson,3.15,57.750504
7123,Free around force.,scifi,Claire Jackson,1.06,46.93348
6274,Free chair parent sense possible event nor.,romance,Ann Smith,2.3,36.338795
7297,Free far learn.,scifi,Misty Horton,3.18,38.836784
6932,Free million western none.,scifi,Jennifer Parker,2.9,51.922268
6521,Free subject market.,romance,Gloria Mills,2.65,58.192318
2177,Free thought leg born medical whose much.,romance,Casey Butler,1.01,62.32798
3836,Friend admit create that that even less walk.,documentary,Robin Williamson,2.54,56.65429
7905,Friend allow us method.,documentary,Lisa Bowen,2.39,41.64985
4163,Friend answer remain than best.,documentary,Cindy Hamilton,0.23,55.511627
4677,Friend different statement entire.,documentary,Sherry Mcguire,1.2,64.32821
4930,Friend economy senior despite standard structure.,documentary,Heather Moreno,0.6,46.192223
8259,Friend effort wait entire.,scifi,Christopher Johnston,1.27,52.949833
7440,Friend him deep condition.,romance,Maria Vasquez,1.36,43.205467
7369,Friend keep arm along will tend arrive.,comedy,Richard Reid,0.92,55.93312
5459,Friend listen must or Republican area really although.,romance,Janice Meyer,2.88,46.17065
9246,Friend others PM environment time.,documentary,Zachary Ramirez,0.71,50.24951
174,Friend wall chair seven behavior.,scifi,Christopher Moore,0.52,73.66719
1094,From care personal fill reality memory.,documentary,Ellen Henry,2.47,48.56971
4311,From deep seem every drug blue article.,comedy,Tyler Chavez,2.83,52.821472
2908,From firm summer hand sure.,romance,Juan Burke,0.4,56.575
8389,From lot population central.,scifi,Derek Chavez,1.34,61.351185
5986,From middle must activity.,documentary,Robert Weber,1.11,34.198154
6996,From movie manage bad little top.,documentary,Mark Gamble,2.92,54.55214
1148,From point especially sport.,scifi,Hannah Lopez,0.74,42.6249
8774,From practice him history.,documentary,Cheryl Kennedy,1.97,70.802505
4854,From social these series.,scifi,Tara Hawkins,0.29,49.625076
3150,From to rather during step.,romance,Lisa Gordon,2.17,39.822052
9995,From truth financial purpose.,scifi,Scott Rodriguez,1.66,55.12181
5766,Front capital little American particularly but.,scifi,Annette Stone,1.26,46.079678
2557,Front care sport receive such guy else lot.,scifi,Sean Cooke,2.84,36.902004
8320,Front fast item technology house impact week.,romance,Peter Mccann,1.02,33.16418
4009,Front feeling off.,documentary,Jennifer West,2.2,66.73593
6496,Front modern affect real today job walk.,comedy,Benjamin Smith,0.6,54.07496
4041,Front politics week can reason.,scifi,Sharon Leon,1.56,64.12466
3207,Front president political who market feel east election.,documentary,Martha Case,1.53,56.21705
8688,Front set ask defense specific maybe.,comedy,Marc Ballard,1.7,54.28039
5478,Front time something send reveal nice just.,romance,Julie Jackson,0.73,45.92562
1010,Full act skin hundred present summer really.,scifi,Ashley Gonzales,2.79,45.789734
1225,Full chance international still many.,romance,Lance Jones,2.13,23.647116
4326,Full field police chair must necessary politics.,romance,Kristin Walters,1.02,58.326378
2584,Full force ball apply friend hard.,romance,Sandy Boyd,0.69,56.92188
8754,Full keep community.,scifi,Paula Patton,3.0,59.25589
6439,Full land long find near I.,comedy,Gina Wallace,2.5,76.02234
9495,Full meet throw wish.,scifi,Thomas Butler,1.66,43.5541
3349,Full often visit mind develop beyond bar.,scifi,Brittany Evans,1.28,47.57589
763,Full owner himself affect.,scifi,Diana Eaton,0.39,65.46291
4384,Full put others reach visit trade major.,scifi,Jeremy Fletcher,1.74,24.932411
4136,Full sure certain increase.,scifi,Robert Mills,0.47,42.83391
7965,Full tell ok general game.,documentary,Eric Schroeder,1.0,66.05524
1093,Full these never together now peace.,romance,Christina Parker,2.5,50.617073
8203,Full traditional but heart concern.,documentary,Vanessa Brown,1.87,63.40168
594,Full whom left several protect everything more.,comedy,Jessica Chapman,0.88,53.05084
7435,Fund five try fly eight relationship model which.,comedy,David Simmons,1.99,57.077744
2820,Fund future job imagine expert every.,scifi,Christine Robinson,0.4,63.35322
5128,Fund heavy better film spring anyone station.,scifi,Robert Gonzalez,2.85,48.24349
1920,Fund in contain personal.,romance,Katherine Young,2.02,55.183384
440,Fund into decade require east during.,romance,Michael Flowers,0.96,52.9471
7021,Fund live support church sport line less again.,scifi,Michael Roberts,1.61,42.909023
4256,Fund minute stay important.,comedy,Dr. Christine Roberts MD,1.94,54.821304
4901,Fund pressure report over.,scifi,Angela Baker,2.07,47.066563
1872,Fund state voice size.,comedy,Kathleen Bell,2.91,59.91975
1232,Fund them necessary third total.,romance,Sarah Espinoza,1.14,57.72239
5089,Future education quickly both.,romance,Jean Fields,1.56,60.460266
922,Future help situation action itself heavy.,romance,Christina Robinson,1.79,52.482716
1261,Future participant wife pay father.,documentary,Wendy Silva,2.7,39.303883
8326,Future return yourself organization.,scifi,Victor Morgan,2.89,49.38357
4419,Game across chance into catch pattern.,documentary,Ryan Collins,2.68,63.999382
2156,Game add able network skin beyond sign.,comedy,Kenneth Gross,2.82,52.135254
9288,Game claim matter.,documentary,Christine Olsen,1.82,50.08167
6704,Game control bad affect loss state.,scifi,Kenneth Forbes,0.37,70.463295
8857,Game have follow cultural whole year.,scifi,Katrina Harris,1.0,56.37576
5688,Game in gas camera tend figure born.,romance,Holly Tate,2.19,69.73234
1118,Game medical rise two.,romance,Kenneth Morgan,1.56,59.053387
1866,Game nearly nor exactly past.,scifi,Derrick Matthews,0.24,35.241894
4961,Game of hear doctor.,scifi,Samantha Dillon,2.36,46.695995
9701,Game old hold interest stock whose several.,romance,Anna Cook,1.98,54.557228
9875,Game record person population job may current.,romance,Nicole Turner DVM,0.96,53.75331
3242,Game rise few close might.,documentary,Wendy Schmidt,2.24,37.626854
3634,Game sort them international can human.,romance,Stephanie Walker,1.63,70.98578
7693,Game use this laugh.,documentary,Samuel Robbins,1.8,45.15561
7046,Game whatever program similar how.,documentary,Mr. Kyle Smith,2.21,54.773346
9959,Garden answer key eye.,documentary,David Bowman,2.93,42.51776
6272,Garden compare particularly difficult new offer.,romance,Michelle Molina,2.98,50.406208
228,Garden gun positive.,romance,Steven Sherman,3.16,55.067352
4271,Garden international dark film clear.,documentary,Carol Wilson,3.13,56.171772
5673,Garden network learn staff.,comedy,Roberta Kirk,0.35,64.971146
6863,Garden probably whose ok.,romance,Brittany Jensen,3.07,56.89839
4283,Garden six later sea water writer evening.,comedy,Jeff Carroll,1.17,49.41508
3405,Gas another scientist guess yes away.,romance,Thomas Hughes,0.22,37.74614
374,Gas direction six during series affect.,documentary,Jennifer Sanchez,3.1,55.376728
5964,Gas director street both member.,romance,Lindsey Gibson,2.87,38.308563
5679,Gas not cut bank.,documentary,Alexandra Jones,0.86,43.77317
6017,Gas now window another play value gas.,scifi,Michael Vaughan,0.95,75.07827
7508,Gas relationship book keep.,romance,Veronica Adams,0.31,52.76018
3743,Gas send group.,comedy,Christopher Peters,2.7,35.909866
8899,Gas since task small.,scifi,Jonathan Johnson,1.34,55.409634
5496,Gas these maintain.,scifi,Molly Barrett,0.36,59.864006
6,Gas why play economic however sound such produce.,comedy,Jennifer Gray,1.56,73.52238
3728,Gas write nothing manager pattern.,romance,Gabriel Henry,2.55,51.244022
3514,General Republican later suffer person.,comedy,Erica Perez,2.84,60.49672
292,General draw bank one position continue.,romance,Lisa Moss,2.12,64.39356
5073,General food society newspaper make term mother.,scifi,Lisa Hartman,1.03,26.909197
6155,General happy value as really enjoy.,documentary,Monique Humphrey,2.17,31.606792
9343,General leave indeed improve smile crime subject.,romance,Zachary Lopez,1.03,63.50962
2862,General pretty early billion economic between.,documentary,Benjamin Booth,1.41,45.362457
7135,General say sister weight might write ever crime.,comedy,Henry Diaz,2.77,64.94668
6761,General since everybody up raise water.,scifi,Corey Sandoval,1.99,65.64756
4706,General tonight laugh money.,documentary,Tracy Butler,1.0,39.951
17,General war clear off.,documentary,Jerry Yoder,1.2,61.10065
8536,General within accept vote once blood group.,documentary,Jose Jackson,0.99,33.85082
1278,Generation arrive from yourself.,documentary,Samuel Bennett,2.56,65.00278
8364,Generation born wife blood.,romance,Linda Bradley,0.65,42.553772
3539,Generation consumer trip always national writer language.,romance,Eric Patterson,1.76,58.71321
9588,Generation economic recent authority present.,romance,Allison Williams,1.95,34.572308
2604,Generation fund all quality.,documentary,Michael Ramos,3.15,66.98742
2710,Generation game analysis hard people.,romance,Miguel Schneider,2.19,46.27325
9144,Generation job husband national law.,documentary,Misty Duran,2.46,68.911064
14,Generation management image successful here will support.,documentary,Wayne Huynh,2.26,52.364285
7167,Generation mission sense assume rich first soon cost.,comedy,Gina Hernandez,0.91,45.951202
1424,Generation pick speak.,romance,Judy Horn,0.27,63.389008
1502,Generation protect however finish fall him move several.,scifi,Michael Kline,1.64,47.46917
9195,Generation sense generation local.,scifi,Christopher Gordon,0.2,62.731144
8529,Generation themselves because indicate ground environmental.,documentary,Margaret Marks,1.38,43.07958
3654,Get bar contain quality international practice consumer reduce.,romance,Lisa Neal,2.79,50.66513
3780,Get bring himself some kitchen season.,scifi,Carl Lopez,2.84,62.337772
4745,Get car thought agree quickly heart note.,documentary,Nathan Pierce,3.17,35.342937
1683,Get education charge station prepare.,scifi,Joseph Rollins,0.31,50.02828
9813,Get eye rise.,scifi,Diana Daugherty,0.72,33.874325
6951,Get few eye officer case student continue.,documentary,Michael Aguilar,1.69,30.481268
3683,Get he culture friend.,scifi,Jacob Avila,0.43,57.66994
4649,Get part ok matter.,scifi,Gina Peck,1.81,59.093365
9647,Get partner by name.,comedy,Katherine Mccormick,0.36,50.937557
2892,Get star themselves special military.,romance,Michael Carlson,2.63,51.299793
1245,Get street cost nation yes fly.,scifi,Michael Jimenez,2.75,50.053062
7333,Get strong special opportunity western adult remain.,romance,William Vazquez,2.45,46.47139
4097,Get style modern action.,documentary,Steven Rosario,2.17,51.577923
7146,Get subject teacher put east radio common.,documentary,Brianna Ellis,2.56,45.12856
577,Get television set walk red white.,comedy,Brenda Yates,1.87,22.737545
5000,Girl cell very.,comedy,Savannah Berry,1.21,52.660267
7363,Girl cost people form nation threat.,romance,Michael Gonzalez DDS,2.59,67.70504
4527,Girl dinner strong beyond.,comedy,Katherine Mercado,2.73,53.463417
6769,Girl feeling use billion.,romance,Richard Fox,2.56,37.713467
4463,Girl his concern.,romance,Sharon Giles,1.36,42.639355
4131,Girl military standard mind visit.,documentary,Jamie Johnston,1.77,43.04481
8105,Girl short population need.,scifi,Wanda Scott,1.81,50.43541
4316,Girl sister play fall.,scifi,Leslie Goodwin,1.98,32.6441
9263,Give accept Republican concern property quite.,documentary,Brian Clark,2.65,46.64894
558,Give always kind part social.,scifi,Mr. Alexander Graham MD,2.76,42.76792
971,Give behind themselves difference fast year in.,romance,George Calderon DDS,0.85,55.72613
8564,Give check nature me water cold.,scifi,David Pearson,1.28,53.647327
1025,Give early structure bar.,scifi,Joseph Wyatt,0.39,44.415344
8527,Give else someone pattern.,scifi,Jeffrey Cochran,2.18,70.0107
5467,Give investment factor difference husband later exist.,documentary,Philip Holloway,0.69,55.003384
8448,Give likely issue someone between.,romance,Elizabeth Ferrell,1.14,48.504612
5525,Give name expert right.,romance,Brian Peterson,2.01,47.019222
6009,Give prevent head state hot off.,documentary,Kevin Watson,0.94,48.670357
2596,Give project even participant.,scifi,Tina Perry,2.12,58.11763
7730,Give range nice for.,documentary,Nicole Odonnell,1.48,56.740013
1898,Give rise material look act themselves.,scifi,Angel Roberts,1.66,30.62205
